Gene	mean expression	Log2 mean expression	zscore
ADAM30	0.60451522225	0.682137476725	-2.84893466976
ADAM3A	4.3882238322500005	2.42980978305	-2.00234771489
ADAM8	22.6872548585	4.56603910767	-0.967540518881
ADAM9	586.74914395	9.19905672239	1.27673162535
ADAMTS1	0.30225761125	0.381014869172	-2.99480095743
ADAMTS14	1.2612362035	1.17711170055	-2.60916505199
ADAMTS17	0.8011610794999999	0.848927208565	-2.76814034083
ADAMTS19	0.60451522225	0.682137476725	-2.84893466976
ADAMTS2	1.16680349675	1.11556832412	-2.63897717377
ADAMTS4	0.60451522225	0.682137476725	-2.84893466976
ADAMTS7	1.7639855092499999	1.46675005213	-2.46886183313
ADAMTSL2	0.60451522225	0.682137476725	-2.84893466976
ADAMTSL4	7.434656101750001	3.07632924807	-1.68916832583
ADAMTSL5	91.5984929225	6.53291680813	-0.0147686536881
ADAP1	108.1907469325	6.77070679402	0.100418786959
ADAP2	5.234704696	2.64032122907	-1.90037422512
ADAR	707.2361116	9.46808659563	1.40705192644
ADARB1	9.71272632375	3.42125377882	-1.52208402342
ADAT1	117.5892111875	6.88982895451	0.158122549128
ADAT2	26.537835647499996	4.78334326934	-0.862276581328
ADAT3	15.144759518250002	4.01299404656	-1.2354401317
ADCK1	54.429160865	5.7925732619	-0.373397205558
ADCK2	18.9838634325	4.32076361776	-1.08635399973
ADCK3	36.3815067675	5.22425281705	-0.648696340903
ADCK4	43.04074186	5.46076686599	-0.534126974697
ADCK5	56.9661540825	5.85713886426	-0.342121092469
ADCY1	2.82473001875	1.93535791399	-2.24186429969
ADCY10	1.6941092645	1.42980836311	-2.48675669357
ADCY10P1	2.170680987	1.66479273029	-2.37292831789
ADCY2	0.91410604325	0.936670758681	-2.72563663769
ADCY3	0.9275098065	0.94673820009	-2.7207598856
ADCY4	4.82376884375	2.54195309342	-1.94802456558
ADCY6	60.1066383875	5.93325721222	-0.305248733632
ADCY7	2.31734580125	1.73002940698	-2.34132713083
ADCY9	55.62044633	5.82325121671	-0.358536549901
ADD1	574.5145635	9.16870862625	1.26203075597
ADD3	359.198218525	8.49264723573	0.934541013278
ADD3-AS1	1.78514336775	1.4777515935	-2.46353259528
ADGRA3	59.88606361000001	5.9280401381	-0.307775927592
ADGRB1	0.30225761125	0.381014869172	-2.99480095743
ADGRB2	1.6425334485	1.40192173298	-2.50026520841
ADGRE2	0.9067728335	0.931132976055	-2.7283191855
ADGRE4P	0.60451522225	0.682137476725	-2.84893466976
ADGRE5	87.99584016	6.47566599815	-0.0425014206988
ADGRF1	148.50993232000002	7.22409751923	0.32004501325
ADGRF2	4.041093673	2.33373676258	-2.04888628253
ADGRF4	5.727563959	2.75008420164	-1.84720413117
ADGRF5	2.45484722675	1.78862191609	-2.31294443364
ADGRG1	129.1189282	7.02368703372	0.222964512494
ADGRG4	0.983982288	0.988399146124	-2.70057897794
ADGRG5	4.45852096275	2.4485100924	-1.99328913
ADGRG6	685.569130475	9.42326118207	1.38533812447
ADGRG7	412.526848025	8.69183718847	1.03103027784
ADGRL1	91.626236905	6.53334899778	-0.0145592974348
ADGRL2	5.561518768	2.71402978824	-1.86466918795
ADGRL4	0.60451522225	0.682137476725	-2.84893466976
ADGRV1	1.6376367825	1.399245911	-2.50156139876
ADH1B	0.6679000285000001	0.738032818333	-2.82185850287
ADH1C	185.6483715625	7.54417911149	0.47509519029
ADH4	42.84964478	5.45449325053	-0.537165966038
ADH5	1054.41388865	10.0435931585	1.68583207692
ADH6	112.4510470225	6.82592611326	0.127167483016
ADHFE1	14.804700811	3.98228181962	-1.25031738906
ADI1	1614.2753137500001	10.657564369	1.98324482166
ADIPOQ	0.60451522225	0.682137476725	-2.84893466976
ADIPOQ-AS1	0.9067728335	0.931132976055	-2.7283191855
ADIPOR1	800.312881175	9.6462218581	1.49334212447
ADIPOR2	272.13964515	8.09349492061	0.741188322523
ADIRF	1346.8096055	10.3964009974	1.85673511915
ADK	54.457469222499995	5.79330987601	-0.373040383578
ADM	57.26951142	5.86466930887	-0.338473282669
ADM2	74.55457102	6.23944713537	-0.156927796287
ADM5	0.9275098065	0.94673820009	-2.7207598856
ADNP	96.33240848749999	6.60484834984	0.02007558149
ADNP2	34.0679128625	5.13207966313	-0.693345780857
ADNP-AS1	1.23625885625	1.16108719579	-2.61692745495
ADO	85.89252018750001	6.44116008835	-0.0592163694886
ADORA2B	74.80469606	6.24421532023	-0.154618048005
ADPGK	95.812892895	6.59712728368	0.0163354330299
ADPRH	1.15297884825	1.10633414595	-2.64345028624
ADPRHL1	10.924122948750002	3.57581125093	-1.44721510252
ADPRHL2	19.4120488865	4.35134909696	-1.07153814003
ADPRM	11.7394144465	3.67122706208	-1.40099489252
ADRA1D	0.3790461805	0.463670769588	-2.95476175398
ADRA2A	395.63537137500003	8.63166953056	1.00188456551
ADRA2C	12.108756064500001	3.71245888459	-1.38102185585
ADRB1	30.9048919	4.99570574078	-0.759406439498
ADRB2	77.48882140375001	6.29441529088	-0.130300766022
ADRBK1	510.67040475	8.9990709794	1.17985687339
ADRBK2	19.24680422	4.33962230413	-1.0772186957
ADRM1	125.7678281	6.9860448459	0.204730324628
ADSL	115.78284994	6.86768461362	0.147395646805
ADSS	135.8637751675	7.09659683723	0.2582826258
ADSSL1	10.4004276145	3.51101603382	-1.47860244289
ADTRP	42.618822113499995	5.44687890673	-0.540854417304
AEBP2	47.23444089	5.59199173839	-0.470560558538
AEN	72.7842296325	6.20524058784	-0.173497731511
AES	3556.3750517500002	11.7965973695	2.53500185063
AFAP1	55.87866621	5.82981572942	-0.355356645522
AFAP1L1	0.48507882	0.570539503555	-2.90299365321
AFAP1L2	36.80117023	5.24035899227	-0.640894376095
AFF1	123.820273955	6.963708473	0.193910400409
AFF4	134.121654725	7.07811509065	0.249329914524
AFG3L1P	26.284952715000003	4.7700336384	-0.868723876906
AFG3L2	163.7574246	7.36419966983	0.387911656566
AFMID	32.70564712	5.07491841892	-0.721035161468
AFP	40.60637613675	5.37873273181	-0.573864989424
AFTPH	338.94096945	8.40914043474	0.894089626536
AGA	68.1724057775	6.11212472831	-0.218603825877
AGAP1	138.392196075	7.12300598341	0.271075435163
AGAP11	3.68037426975	2.22662390065	-2.10077264091
AGAP1-IT1	2.5470552175	1.82662178908	-2.29453698011
AGAP2-AS1	1.2163636545	1.14819461401	-2.62317272845
AGAP3	81.0089617	6.35770966674	-0.0996404455933
AGBL2	2.04433226025	1.60612582404	-2.40134705367
AGBL5	9.11418771325	3.33830855427	-1.56226337788
AGER	5.14367059275	2.61910086467	-1.91065354557
AGFG1	124.829851775	6.97533041643	0.199540166162
AGFG2	91.83227210499999	6.53655452429	-0.0130065138168
AGGF1	141.77803872500002	7.15763027937	0.287847731191
AGK	36.26299117999999	5.21967158203	-0.650915529129
AGL	70.0901414125	6.15157759958	-0.199492527935
AGMAT	155.773081025	7.29253405021	0.353196236253
AGMO	178.1517713	7.48503849753	0.446446986561
AGO1	60.7514328575	5.94840070774	-0.297913098852
AGO2	51.050609465	5.70184315115	-0.417347623436
AGO3	16.917769719000002	4.16331916668	-1.16262139719
AGO4	18.998977086750003	4.32185430541	-1.0858256616
AGPAT1	213.67642727499998	7.74601997333	0.572868577196
AGPAT2	246.28991045	7.95005956804	0.671707048533
AGPAT3	467.9409660250001	8.87326250615	1.1189142059
AGPAT4	15.866498919249999	4.07608863069	-1.20487659204
AGPAT5	45.756781517499995	5.5471037209	-0.492304686372
AGPS	225.42805637499998	7.82290892129	0.610114221062
AGR2	2570.76806975	11.3285448264	2.30827331818
AGR3	430.3134102	8.75259276216	1.06046078145
AGRN	334.880023975	8.3918021855	0.885690834855
AGT	11.65875369125	3.66206346711	-1.40543381389
AGTPBP1	29.740783931	4.94208205103	-0.785382199399
AGTRAP	31.29559766	5.01326561377	-0.750900291436
AGXT	1.13713854125	1.09568043458	-2.64861103236
AGXT2	7.30783379275	3.05447235379	-1.69975598664
AHCTF1	1.8481072885	1.5100034938	-2.44790950738
AHCY	130.475965175	7.03865527757	0.230215253912
AHCYL1	720.5309009499999	9.49491737201	1.42004897696
AHCYL2	230.863057625	7.85712916574	0.626690791191
AHDC1	35.625691822499995	5.19478410574	-0.662971228984
AHI1	64.2432894675	6.02775761726	-0.259471953942
AHNAK	1398.0190957500001	10.4501999392	1.88279577262
AHNAK2	30.106044305	4.95912303671	-0.777127404653
AHR	135.864052165	7.09659975709	0.258284040202
AHRR	2.3327652225	1.73671969001	-2.33808630227
AHSA1	58.8107826925	5.90233369193	-0.320228343244
AHSA2	77.3694148125	6.29221881928	-0.131364755074
AIDA	291.61923605000004	8.1928808015	0.789331667218
AIFM1	175.265025225	7.46160243108	0.435094361666
AIFM2	55.052847407499996	5.8087157567	-0.365577647241
AIFM3	0.93400124525	0.951588723727	-2.71841025174
AIG1	358.6018131000001	8.49025648466	0.933382913641
AIM1	311.866424125	8.28940303101	0.836087835443
AIM1L	45.5706968875	5.54135056581	-0.495091562396
AIMP1	199.82021875	7.64976071814	0.526239795909
AIMP2	25.7719891925	4.74265243191	-0.881987560345
AIP	62.04362025499999	5.97827847825	-0.283440059102
AIPL1	5.795100371	2.76449486132	-1.84022348815
AJUBA	39.2364016725	5.33042938608	-0.597263530572
AK1	370.47860765	8.53713532241	0.956091411309
AK2	904.474856025	9.82253076956	1.57874762293
AK3	539.525995725	9.07822019349	1.21819740892
AK4	830.0169308249999	9.69873405999	1.51877947044
AK5	0.36564241725	0.449579774701	-2.96158754873
AK6	52.813074077500005	5.74988481814	-0.394075841639
AK7	25.888224595750003	4.74890259344	-0.878959930278
AK8	0.7312848345	0.791843099352	-2.79579235661
AK9	29.078414325	4.91065660786	-0.800604944618
AKAP1	156.8761148925	7.30264911187	0.358096055985
AKAP10	52.17477485249999	5.73267011457	-0.402414786775
AKAP11	98.9350656675	6.64291908109	0.0385173593507
AKAP12	11.461951475	3.63945809927	-1.41638404149
AKAP13	341.76471875	8.42107480826	0.899870736014
AKAP14	0.36564241725	0.449579774701	-2.96158754873
AKAP3	3.7406662405000004	2.24508982586	-2.09182759364
AKAP5	15.13878567225	4.01246012514	-1.23569876766
AKAP6	0.730863949	0.791492329085	-2.79596227264
AKAP7	24.5204575525	4.67358229009	-0.915445709693
AKAP8	89.06561981	6.49290459499	-0.0341509014679
AKAP8L	9.2250019035	3.35402920663	-1.55464816354
AKAP9	393.96978750000005	8.62559849094	0.998943703579
AKIP1	21.938929480000002	4.51972615974	-0.989974894831
AKIRIN1	244.373809175	7.93883745593	0.666270964389
AKIRIN2	83.497494855	6.40083666452	-0.078749370307
AKNA	7.786052985749999	3.13521519987	-1.66064348257
AKR1A1	994.348937425	9.95905856673	1.64488281981
AKR1B1	14.166283031749998	3.92279564661	-1.27913298446
AKR1B10	619.234181675	9.27666922616	1.31432776565
AKR1B15	0.48507882	0.570539503555	-2.90299365321
AKR1C1	103.82796569	6.71187983585	0.0719225206976
AKR1C2	182.51799415	7.51977771768	0.46327495282
AKR1C3	1335.0612781749999	10.3837704629	1.85061678354
AKR1C4	340.92772612499994	8.41754760208	0.898162128098
AKR7A2	325.298344725	8.35004785859	0.865464692723
AKR7A2P1	0.60451522225	0.682137476725	-2.84893466976
AKR7A3	79.7816748425	6.33595615256	-0.110178028214
AKR7L	25.1961643725	4.71128368353	-0.897182842135
AKT1	548.3768293	9.10165225389	1.22954809324
AKT1S1	735.72068745	9.5249739445	1.43460862987
AKT2	95.09126785250001	6.58633342913	0.011106800396
AKT3	1.15297884825	1.10633414595	-2.64345028624
AKTIP	67.2240910375	6.09220936322	-0.228250993843
ALAD	597.0522994	9.22412784274	1.28887628391
ALAS1	194.19711005000002	7.60878788331	0.506392215021
ALB	0.9067728335	0.931132976055	-2.7283191855
ALCAM	112.193048705	6.82264155336	0.12557641497
ALDH16A1	50.7689948875	5.69401640295	-0.421138965155
ALDH18A1	838.397920325	9.71321107861	1.52579225828
ALDH1A1	8080.46083975	12.980400389	3.10844584802
ALDH1A2	10.138446484	3.47747612414	-1.49484945322
ALDH1A3	243.866790675	7.93585331575	0.664825422144
ALDH1B1	37.18510438999999	5.25493806264	-0.633832153536
ALDH1L1	6.40490679525	2.88848157658	-1.78016329532
ALDH2	1090.7914626250001	10.0924816056	1.70951404603
ALDH3A1	176.75464545	7.47374345359	0.440975573628
ALDH3A2	334.36390592500004	8.38958361468	0.884616140756
ALDH3B1	683.4196390249999	9.41873734749	1.38314674149
ALDH3B2	3.2917438150000002	2.10156396056	-2.16135271274
ALDH4A1	13.468058985750002	3.85479947982	-1.31207089139
ALDH5A1	75.969506065	6.26621508404	-0.143961180019
ALDH6A1	25.500358597499996	4.72793997695	-0.889114395503
ALDH7A1	157.4985055	7.30832542687	0.360845710031
ALDH8A1	4.03376046325	2.33163656598	-2.04990363517
ALDH9A1	289.39774395	8.1818864351	0.784005904983
ALDOA	1831.1167695000001	10.8392957408	2.07127700486
ALDOB	29998.2987725	14.872641158	4.02506296479
ALDOC	103.3246402575	6.70493613554	0.0685589346991
ALG1	5.990993225	2.80549743686	-1.82036150061
ALG10	2.542814843	1.82489606832	-2.29537293355
ALG10B	19.294892666	4.34304480493	-1.07556080794
ALG11	11.35345594125	3.62684279434	-1.4224949998
ALG12	123.7647552025	6.96306663459	0.193599488558
ALG13	55.5709291475	5.82198896156	-0.35914799676
ALG14	148.388844555	7.22292861028	0.319478784063
ALG1L9P	0.9835614027499999	0.988093057968	-2.70072724958
ALG2	270.3242551	8.08387421325	0.73652797211
ALG3	735.6762008750001	9.52488682532	1.43456642862
ALG5	366.225639475	8.52052298015	0.948044254989
ALG6	29.605072479999997	4.93569887968	-0.788474260526
ALG8	183.38625135	7.52658727586	0.466573559259
ALG9	97.7755777125	6.62608247406	0.0303615673138
ALKBH1	48.005881915	5.61488301351	-0.459471835082
ALKBH2	23.940263387499996	4.64040479605	-0.931517162872
ALKBH3	42.649573972499994	5.44789566785	-0.540361889785
ALKBH4	5.7856312135	2.76248302437	-1.84119803865
ALKBH5	716.563603025	9.48696290407	1.41619576675
ALKBH6	35.856716587499996	5.20385564784	-0.658576898778
ALKBH7	179.86946905000002	7.4988050899	0.453115638039
ALKBH8	7.611406755249999	3.10624893484	-1.6746749815
ALMS1	7.1600214394999995	3.02857294271	-1.71230187609
ALMS1-IT1	0.9067728335	0.931132976055	-2.7283191855
ALMS1P1	0.3790461805	0.463670769588	-2.95476175398
ALOX12-AS1	6.576601655499999	2.9215508993	-1.76414424122
ALOX12B	3.379290546	2.13069716922	-2.14724034493
ALOX12P2	1.461727898	1.29967130532	-2.54979616331
ALOX15	4.771957622	2.52906070753	-1.95426974419
ALOX15B	11.3511258325	3.62657064754	-1.42262682996
ALOX5	5.6483388475	2.73299391417	-1.85548280812
ALOX5AP	79.9193509925	6.3384128438	-0.108987986609
ALOXE3	35.3146137	5.18247832823	-0.668932249636
ALPI	49.638795019999996	5.66217117028	-0.436565059882
ALPK1	23.823075647499998	4.63360997532	-0.934808630369
ALPK3	16.4557940525	4.12563408051	-1.18087636537
ALPP	18.70363456825	4.30038987127	-1.09622321145
ALPPL2	6.26295593875	2.86055682787	-1.79369027512
ALS2	85.3384179725	6.43193075261	-0.0636871362379
ALS2CL	32.962180690000004	5.08585719128	-0.715736329444
ALS2CR12	0.36564241725	0.449579774701	-2.96158754873
ALX4	0.60451522225	0.682137476725	-2.84893466976
ALYREF	119.89174693749999	6.91757194752	0.171561484955
AMBP	9.4086121865	3.37970581721	-1.54221020049
AMBRA1	32.5769322125	5.06939851802	-0.723709047231
AMD1	285.136628575	8.16056037978	0.773675386976
AMDHD1	12.49544122375	3.75440024034	-1.36070511539
AMDHD2	3.02786731475	2.01001615914	-2.20569922676
AMER1	6.98973587475	2.99814781123	-1.72704006203
AMER2	0.9067728335	0.931132976055	-2.7283191855
AMFR	247.6408488	7.95791952365	0.675514476201
AMH	0.9067728335	0.931132976055	-2.7283191855
AMIGO1	7.6286036594999995	3.10912711137	-1.67328076893
AMIGO2	73.9485709775	6.22782906588	-0.16255568547
AMMECR1	59.7804930975	5.92553647403	-0.308988723223
AMMECR1L	63.33261810249999	6.00747849718	-0.269295327839
AMN	477.680513775	8.9029192675	1.13328018697
AMN1	21.029720103000002	4.46137925999	-1.01823861682
AMOT	47.2232566725	5.59165717898	-0.47072262189
AMOTL1	18.5569406395	4.28960879701	-1.10144565321
AMOTL2	254.300589	7.99605305594	0.693986675401
AMPD2	59.57418288	5.92063113335	-0.311364910918
AMPD3	35.9272227775	5.2066128593	-0.657241282686
AMT	30.6015044125	4.98192133547	-0.766083719718
AMY2B	8.669084779499999	3.27337933887	-1.59371562814
